instrument,time,measured_temperature,measured_turbidity,cleaned_turbidity,turbidity_1min_avg,turbidity_1min_max,turbidity_1min_min,turbidity_1min_sd
Campbell Scientific OBS-3+,2021-08-17 22:04:00,34.58,20.97,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:06:00,34.62,17.28,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:08:00,34.67,17.95,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:10:00,34.59,19.4,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:12:00,34.67,19.15,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:14:00,34.76,20.01,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:16:00,34.69,21.08,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:18:00,34.63,19.36,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:20:00,34.58,15.8,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:22:00,34.53,18.95,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:24:00,34.7,18.2,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:26:00,34.68,19.84,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:28:00,34.77,18.68,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:30:00,34.76,17.39,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:32:00,34.68,19.17,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:34:00,34.74,20.2,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:36:00,34.78,17.91,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:38:00,34.78,15.62,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:40:00,34.8,15.4,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:42:00,34.75,15.71,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:44:00,34.82,14.7,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:46:00,34.74,16.23,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:48:00,34.8,15.72,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:50:00,34.9,16.08,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:52:00,34.88,14.01,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:54:00,34.91,13.63,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:56:00,34.89,15.21,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 22:58:00,34.86,13.72,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:00:00,34.76,13.96,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:02:00,34.9,14.37,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:04:00,34.84,15.6,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:06:00,34.86,13.43,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:08:00,34.77,13.81,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:10:00,34.76,13.6,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:12:00,34.92,14.68,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:14:00,34.94,15.29,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:16:00,34.96,13.67,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:18:00,34.9,14.21,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:20:00,34.97,13.75,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:22:00,34.95,12.74,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:24:00,34.95,13.59,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:26:00,34.97,12.94,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:28:00,34.84,13.54,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:30:00,34.94,11.78,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:32:00,34.96,12.26,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:34:00,34.9,12.27,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:36:00,34.83,12.32,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:38:00,34.9,11.18,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:40:00,34.84,12.51,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:42:00,34.83,15.2,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:44:00,34.84,15.38,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:46:00,34.86,12.53,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:48:00,34.73,13.55,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:50:00,34.91,12.8,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:52:00,34.81,13.56,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:54:00,34.86,12.56,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:56:00,34.8,11.86,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 23:58:00,34.84,13.37,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-18 00:00:00,34.64,13.39,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-18 00:02:00,34.71,15.27,-8888,not_collected,not_collected,not_collected,not_collected
